"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
2,20672,"v_accvgpr_write_b32 a22, v6",4,16,0,0,""
2,20680,"v_accvgpr_write_b32 a21, v5",4,16,0,0,""
2,20688,"v_accvgpr_write_b32 a20, v4",4,16,0,0,""
2,20696,"v_accvgpr_write_b32 a19, v3",4,16,0,0,""
2,20704,"v_accvgpr_write_b32 a18, v2",4,16,0,0,""
2,20712,"v_accvgpr_write_b32 a17, v1",4,16,0,0,""
2,20720,"v_accvgpr_write_b32 a16, v0",4,16,0,0,""
2,20728,"v_lshl_add_u32 v0, v41, 1, s0",4,16,0,0,""
2,20736,"ds_read_b64 v[50:51], v35",4,16,0,32,""
2,20744,"ds_read_b64 v[2:3], v0",4,16,0,0,""
2,20752,"v_accvgpr_mov_b32 a62, a14",4,16,0,0,""
2,20756,"v_accvgpr_mov_b32 a61, a13",4,16,0,0,""
2,20760,"v_accvgpr_mov_b32 a60, a12",4,16,0,0,""
2,20764,"v_accvgpr_mov_b32 a59, a11",4,16,0,0,""
2,20768,"v_accvgpr_mov_b32 a58, a10",4,16,0,0,""
2,20772,"v_accvgpr_mov_b32 a57, a9",4,16,0,0,""
2,20776,"v_accvgpr_mov_b32 a56, a8",4,16,0,0,""
2,20780,"v_accvgpr_mov_b32 a55, a7",4,16,0,0,""
2,20784,"v_accvgpr_mov_b32 a54, a6",4,16,0,0,""
2,20788,"v_accvgpr_mov_b32 a53, a5",4,16,0,0,""
2,20792,"v_accvgpr_mov_b32 a52, a4",4,16,0,0,""
2,20796,"v_accvgpr_mov_b32 a51, a3",4,16,0,0,""
2,20800,"v_accvgpr_mov_b32 a50, a2",4,16,0,0,""
2,20804,"v_accvgpr_mov_b32 a49, a1",4,16,0,0,""
2,20808,"v_accvgpr_mov_b32 a48, a0",4,16,0,0,""
2,20812,"v_lshl_add_u32 v1, v38, 1, s0",4,16,0,0,""
2,20820,"v_lshl_add_u32 v6, v42, 1, s3",4,16,0,0,""
2,20828,"s_waitcnt lgkmcnt(3)",4,16,16,0,""
2,20832,"v_mfma_f32_32x32x8_bf16 a[48:63], v[44:45], v[46:47], a[48:63]",4,16,0,0,""
2,20840,"v_lshl_add_u32 v0, v37, 1, s3",4,16,0,0,""
2,20848,"ds_read_b64 v[4:5], v1",4,24,8,32,""
2,20856,"ds_read_b64 v[6:7], v6",4,16,0,0,""
2,20864,"ds_read_b64 v[8:9], v0",4,16,0,0,""
2,20872,"v_accvgpr_write_b32 a0, v16",4,16,0,0,""
2,20880,"v_accvgpr_write_b32 a1, v17",4,16,0,0,""
2,20888,"v_accvgpr_write_b32 a2, v18",4,16,0,0,""
2,20896,"v_accvgpr_write_b32 a3, v19",4,16,0,0,""
2,20904,"v_accvgpr_write_b32 a4, v20",4,16,0,0,""
2,20912,"s_waitcnt lgkmcnt(4)",4,16,16,0,""
2,20916,"v_mfma_f32_32x32x8_bf16 a[32:47], v[44:45], v[50:51], a[32:47]",4,16,0,0,""
2,20924,"v_accvgpr_write_b32 a5, v21",4,16,0,0,""
2,20932,"v_accvgpr_write_b32 a6, v22",4,16,0,0,""
2,20940,"v_accvgpr_write_b32 a7, v23",4,16,0,0,""
2,20948,"v_accvgpr_write_b32 a8, v24",4,16,0,0,""
2,20956,"v_accvgpr_write_b32 a9, v25",4,16,0,16,""
2,20964,"v_accvgpr_write_b32 a10, v26",4,16,0,0,""
2,20972,"v_accvgpr_write_b32 a11, v27",4,16,0,0,""
2,20980,"v_mfma_f32_32x32x8_bf16 a[16:31], v[48:49], v[46:47], a[16:31]",4,16,0,0,""
2,20988,"v_accvgpr_write_b32 a12, v28",4,16,0,16,""
2,20996,"v_accvgpr_write_b32 a13, v29",4,16,0,0,""
2,21004,"v_accvgpr_write_b32 a14, v30",4,16,0,0,""
2,21012,"v_accvgpr_write_b32 a15, v31",4,16,0,0,""
2,21020,"v_or_b32_e32 v0, v34, v33",4,16,0,0,""
2,21024,"v_mad_u64_u32 v[0:1], s[6:7], v0, s2, v[32:33]",4,16,0,0,""
2,21032,"s_waitcnt lgkmcnt(1)",4,16,16,0,""
2,21036,"v_mfma_f32_32x32x8_bf16 a[48:63], v[2:3], v[6:7], a[48:63]",4,16,0,0,""
2,21044,"v_mov_b32_e32 v1, 0",4,16,0,0,""
2,21048,"v_lshl_add_u64 v[0:1], v[0:1], 1, s[4:5]",4,16,0,0,""
2,21056,"s_movk_i32 s4, 0x7fff",4,16,0,0,""
2,21060,"s_lshl_b32 s0, s2, 6",4,16,0,0,""
2,21064,"s_ashr_i32 s3, s2, 31",4,16,0,0,""
2,21068,"s_mul_i32 s6, s2, 0x41",4,16,0,0,""
2,21076,"s_mov_b32 s7, s1",4,16,0,0,""
2,21080,"v_mfma_f32_32x32x8_bf16 a[0:15], v[48:49], v[50:51], a[0:15]",4,16,0,0,""
